"parameter","true","point","lwr","upr","covers","time","fail","method","replicate"
"n_iter",NA,281.5,240,302,NA,3.39600000000019,FALSE,"adaptive",178
"mu",100,188.149206034624,11.1489338909223,2961.14579148564,TRUE,6.12800000000016,FALSE,"fixed",178
"alpha",1,1.24691263237604,0.898235549636925,1.71542092768356,TRUE,6.12800000000016,FALSE,"fixed",178
"beta",9,22.2067640442438,0.965653905636379,527.743385442275,TRUE,6.12800000000016,FALSE,"fixed",178
"p_hat",0.1,0.0531649109676285,0.00302094574961067,0.520371395729029,TRUE,6.12800000000016,FALSE,"fixed",178
"n_iter",NA,1000,1000,1000,NA,6.12800000000016,FALSE,"fixed",178
"mu",100,94.9918937915107,23.6105058670043,362.783896707454,TRUE,0.931999999999789,FALSE,"adaptive",179
"alpha",1,1.18528339385018,0.835177838799027,1.64829384060461,TRUE,0.931999999999789,FALSE,"adaptive",179
"beta",9,9.99405806606242,1.5929825151852,56.9218327102736,TRUE,0.931999999999789,FALSE,"adaptive",179
"p_hat",0.1,0.106024437852661,0.0260708711413429,0.350153489461863,TRUE,0.931999999999789,FALSE,"adaptive",179
"n_iter",NA,159,125,179,NA,0.931999999999789,FALSE,"adaptive",179
"mu",100,94.9573466339371,23.5485709501947,383.350958882217,TRUE,4.95900000000029,FALSE,"fixed",179
"alpha",1,1.18493494847229,0.854591942797283,1.64135715876246,TRUE,4.95900000000029,FALSE,"fixed",179
"beta",9,9.98706829915597,1.71850848063628,59.6359677859399,TRUE,4.95900000000029,FALSE,"fixed",179
"p_hat",0.1,0.106062889726052,0.0246229285433498,0.359730838352508,TRUE,4.95900000000029,FALSE,"fixed",179
"n_iter",NA,1000,1000,1000,NA,4.95900000000029,FALSE,"fixed",179
"mu",100,65.4513310556924,33.658102636984,126.885115308104,TRUE,0.731999999999971,FALSE,"adaptive",180
"alpha",1,0.906850031769145,0.661977684356655,1.25378040423081,TRUE,0.731999999999971,FALSE,"adaptive",180
"beta",9,5.24462885340164,1.75993488877856,13.9903101584146,TRUE,0.731999999999971,FALSE,"adaptive",180
"p_hat",0.1,0.147419839797429,0.0746357340589035,0.273776241916861,TRUE,0.731999999999971,FALSE,"adaptive",180
"n_iter",NA,115,86,138,NA,0.731999999999971,FALSE,"adaptive",180
"mu",100,65.4628413902107,35.4915212167482,131.212408306995,TRUE,5.2800000000002,FALSE,"fixed",180
"alpha",1,0.906942533495805,0.673202199739499,1.24014779302143,TRUE,5.2800000000002,FALSE,"fixed",180
"beta",9,5.24633500388452,2.0068977305136,15.9946000580372,TRUE,5.2800000000002,FALSE,"fixed",180
"p_hat",0.1,0.147391780719503,0.0730747121018523,0.260736109476234,TRUE,5.2800000000002,FALSE,"fixed",180
"n_iter",NA,1000,1000,1000,NA,5.2800000000002,FALSE,"fixed",180
"mu",100,112.344584275478,31.1666748204918,397.57484784088,TRUE,1.24499999999989,FALSE,"adaptive",181
"alpha",1,0.920559129266276,0.676146487800885,1.28189365693483,TRUE,1.24499999999989,FALSE,"adaptive",181
"beta",9,8.8230276471182,1.79230159684897,46.2783431496151,TRUE,1.24499999999989,FALSE,"adaptive",181
"p_hat",0.1,0.0944784657224417,0.0270359622556996,0.305682367843157,TRUE,1.24499999999989,FALSE,"adaptive",181
"n_iter",NA,179.5,135,204,NA,1.24499999999989,FALSE,"adaptive",181
"mu",100,112.222592874913,35.8618408072969,410.283199287153,TRUE,5.83799999999974,FALSE,"fixed",181
"alpha",1,0.920448480583284,0.673584556931774,1.23631811334894,TRUE,5.83799999999974,FALSE,"fixed",181
"beta",9,8.81219958208847,1.93624402989496,45.6314122908323,TRUE,5.83799999999974,FALSE,"fixed",181
"p_hat",0.1,0.0945732831040648,0.0250238468760254,0.269035566947228,TRUE,5.83799999999974,FALSE,"fixed",181
"n_iter",NA,1000,1000,1000,NA,5.83799999999974,FALSE,"fixed",181
"mu",100,45.9860382887784,34.0657830531429,62.2871113139239,FALSE,0.507999999999811,FALSE,"adaptive",182
"alpha",1,0.603794450044712,0.448387145852113,0.853995822636685,FALSE,0.507999999999811,FALSE,"adaptive",182
"beta",9,2.5725387260381,1.49672471697642,4.56867541398262,FALSE,0.507999999999811,FALSE,"adaptive",182
"p_hat",0.1,0.190091661224701,0.144440950427001,0.247100899796174,FALSE,0.507999999999811,FALSE,"adaptive",182
"n_iter",NA,88,61,109,NA,0.507999999999811,FALSE,"adaptive",182
"mu",100,45.9793983944826,33.4237753873395,60.3240101190456,FALSE,4.82000000000016,FALSE,"fixed",182
"alpha",1,0.603719717247571,0.427123791812145,0.843555714604551,FALSE,4.82000000000016,FALSE,"fixed",182
"beta",9,2.57177158571353,1.38011599710427,4.44750962275999,FALSE,4.82000000000016,FALSE,"fixed",182
"p_hat",0.1,0.190118523292636,0.143295652696098,0.250115044774596,FALSE,4.82000000000016,FALSE,"fixed",182
"n_iter",NA,1000,1000,1000,NA,4.82000000000016,FALSE,"fixed",182
"mu",100,73.1569736696046,36.0908163064334,142.469354413968,TRUE,0.828999999999724,FALSE,"adaptive",183
"alpha",1,0.880314954040408,0.637298596511488,1.21878990759419,TRUE,0.828999999999724,FALSE,"adaptive",183
"beta",9,5.39050989784228,2.01947523789254,14.9028290260041,TRUE,0.828999999999724,FALSE,"adaptive",183
"p_hat",0.1,0.140382641013504,0.0682556631825164,0.259353067947846,TRUE,0.828999999999724,FALSE,"adaptive",183
"n_iter",NA,126,95,149,NA,0.828999999999724,FALSE,"adaptive",183
"mu",100,73.1777714335802,37.4952481548054,151.245874464201,TRUE,5.41399999999976,FALSE,"fixed",183
"alpha",1,0.880339786335456,0.634789081988207,1.14730563021986,TRUE,5.41399999999976,FALSE,"fixed",183
"beta",9,5.39244191455101,1.92780259305327,15.308675938499,TRUE,5.41399999999976,FALSE,"fixed",183
"p_hat",0.1,0.14034280616063,0.065123686028558,0.262095406192305,TRUE,5.41399999999976,FALSE,"fixed",183
"n_iter",NA,1000,1000,1000,NA,5.41399999999976,FALSE,"fixed",183
"mu",100,39.5334830959299,32.4310591500106,48.5589642235717,FALSE,0.510999999999967,FALSE,"adaptive",184
"alpha",1,0.645684174809674,0.477341583852721,0.895102355630697,FALSE,0.510999999999967,FALSE,"adaptive",184
"beta",9,1.87198676664776,1.20448421126309,3.10845480584185,FALSE,0.510999999999967,FALSE,"adaptive",184
"p_hat",0.1,0.25646090764979,0.20718838973786,0.302456196789133,FALSE,0.510999999999967,FALSE,"adaptive",184
"n_iter",NA,76.5,55,98,NA,0.510999999999967,FALSE,"adaptive",184
"mu",100,39.529488084205,32.6316510332222,48.381832248791,FALSE,4.72899999999981,FALSE,"fixed",184
"alpha",1,0.645571492216782,0.459169057217531,0.892701395890242,FALSE,4.72899999999981,FALSE,"fixed",184
"beta",9,1.87152187535142,1.19998557738808,3.07078743280454,FALSE,4.72899999999981,FALSE,"fixed",184
"p_hat",0.1,0.256474988387291,0.207870078470139,0.300581592841967,FALSE,4.72899999999981,FALSE,"fixed",184
"n_iter",NA,1000,1000,1000,NA,4.72899999999981,FALSE,"fixed",184
"mu",100,723.698775637063,0.000535522676715994,354280696.644311,TRUE,28.3220000000001,FALSE,"adaptive",185
"alpha",1,1.3783838701899,0.985769170399445,1.92955732620062,TRUE,28.3220000000001,FALSE,"adaptive",185
"beta",9,90.5997448907194,4.24301668324638e-05,72401536.490578,TRUE,28.3220000000001,FALSE,"adaptive",185
"p_hat",0.1,0.0149859960053429,2.68962180578744e-08,0.999958552468761,TRUE,28.3220000000001,FALSE,"adaptive",185
"n_iter",NA,912.5,863,937,NA,28.3220000000001,FALSE,"adaptive",185
"mu",100,717.791443929594,0.00171561546715735,757599230.841235,TRUE,31.777,FALSE,"fixed",185
"alpha",1,1.37826575031945,1.00655668911693,1.86300700237222,FALSE,31.777,FALSE,"fixed",185
"beta",9,89.8401569008527,0.000145778929632169,157951283.086287,TRUE,31.777,FALSE,"fixed",185
"p_hat",0.1,0.015109510888936,1.18648861728112e-08,0.999868064334306,TRUE,31.777,FALSE,"fixed",185
"n_iter",NA,1000,1000,1000,NA,31.777,FALSE,"fixed",185
"mu",100,115.982005340109,30.7097822131801,579.848745699637,TRUE,1.23000000000002,FALSE,"adaptive",186
"alpha",1,0.980772336603314,0.72515850617033,1.36409445711889,TRUE,1.23000000000002,FALSE,"adaptive",186
"beta",9,10.8046578646783,2.08718230945102,82.7509852777236,TRUE,1.23000000000002,FALSE,"adaptive",186
"p_hat",0.1,0.0832190526652693,0.0156071415973855,0.268292743379588,TRUE,1.23000000000002,FALSE,"adaptive",186
"n_iter",NA,187,144,209,NA,1.23000000000002,FALSE,"adaptive",186
"mu",100,116.052465000754,27.7570831154635,515.798327262832,TRUE,5.33699999999999,FALSE,"fixed",186
"alpha",1,0.98085202904674,0.723395621333799,1.31017765679335,TRUE,5.33699999999999,FALSE,"fixed",186
"beta",9,10.81264677659,1.86449659921425,68.2610910107709,TRUE,5.33699999999999,FALSE,"fixed",186
"p_hat",0.1,0.083168875090566,0.0176678963101844,0.306529338914273,TRUE,5.33699999999999,FALSE,"fixed",186
"n_iter",NA,1000,1000,1000,NA,5.33699999999999,FALSE,"fixed",186
"mu",100,109.862012580574,32.1038884619252,359.725493698828,TRUE,1.11299999999983,FALSE,"adaptive",187
"alpha",1,0.898474020551307,0.641699249107403,1.22568441136921,TRUE,1.11299999999983,FALSE,"adaptive",187
"beta",9,8.97455005633203,1.89752194588943,41.4991128442773,TRUE,1.11299999999983,FALSE,"adaptive",187
"p_hat",0.1,0.0910029200328794,0.0264593508670956,0.26940909942178,TRUE,1.11299999999983,FALSE,"adaptive",187
"n_iter",NA,177.5,129,200,NA,1.11299999999983,FALSE,"adaptive",187
"mu",100,109.842645331018,34.0560432247955,367.73337651998,TRUE,5.45599999999968,FALSE,"fixed",187
"alpha",1,0.898450945123686,0.654587066770977,1.20681182522457,TRUE,5.45599999999968,FALSE,"fixed",187
"beta",9,8.97263533770726,2.17544456804484,41.196215289709,TRUE,5.45599999999968,FALSE,"fixed",187
"p_hat",0.1,0.0910184471476444,0.0265490526362568,0.267156026720206,TRUE,5.45599999999968,FALSE,"fixed",187
"n_iter",NA,1000,1000,1000,NA,5.45599999999968,FALSE,"fixed",187
"mu",100,93.1000138067891,35.5122207514808,280.032666036352,TRUE,1.01799999999957,FALSE,"adaptive",188
"alpha",1,0.990036618338077,0.752804153236514,1.39190752516254,TRUE,1.01799999999957,FALSE,"adaptive",188
"beta",9,7.76818130979702,2.0894844959616,36.595926924293,TRUE,1.01799999999957,FALSE,"adaptive",188
"p_hat",0.1,0.113040875034368,0.0355662397968144,0.272012811628259,TRUE,1.01799999999957,FALSE,"adaptive",188
"n_iter",NA,154,117,177,NA,1.01799999999957,FALSE,"adaptive",188
"mu",100,93.1314541094409,33.0946205670807,335.439213141006,TRUE,5.346,FALSE,"fixed",188
"alpha",1,0.989946176157954,0.731135441981567,1.39552303141393,TRUE,5.346,FALSE,"fixed",188
"beta",9,7.77027521072023,1.89482219390258,42.6959657493962,TRUE,5.346,FALSE,"fixed",188
"p_hat",0.1,0.113004698447551,0.0313371651110112,0.291149361574047,TRUE,5.346,FALSE,"fixed",188
"n_iter",NA,1000,1000,1000,NA,5.346,FALSE,"fixed",188
"mu",100,50.8213352929557,33.0566501550887,78.5561181140408,FALSE,0.570999999999913,FALSE,"adaptive",189
"alpha",1,0.949700536053054,0.67922137191195,1.27608156178535,TRUE,0.570999999999913,FALSE,"adaptive",189
"beta",9,3.77895643194045,1.71134724956204,8.32252369810746,FALSE,0.570999999999913,FALSE,"adaptive",189
"p_hat",0.1,0.200839380500895,0.126184860832695,0.298166212299286,FALSE,0.570999999999913,FALSE,"adaptive",189
"n_iter",NA,94.5,71,115,NA,0.570999999999913,FALSE,"adaptive",189
"mu",100,50.8228940205452,33.1434338763575,78.7404135862302,FALSE,5.03500000000031,FALSE,"fixed",189
"alpha",1,0.949840254125255,0.704265621609992,1.26847760566197,TRUE,5.03500000000031,FALSE,"fixed",189
"beta",9,3.77953710748171,1.86394900675742,8.22971084731453,FALSE,5.03500000000031,FALSE,"fixed",189
"p_hat",0.1,0.200838330609025,0.126052128694251,0.299007885424343,FALSE,5.03500000000031,FALSE,"fixed",189
"n_iter",NA,1000,1000,1000,NA,5.03500000000031,FALSE,"fixed",189
"mu",100,110.580093935473,29.6192079880623,459.538130550937,TRUE,1.11699999999973,FALSE,"adaptive",190
"alpha",1,1.10981908663129,0.812930306693097,1.50416278376476,TRUE,1.11699999999973,FALSE,"adaptive",190
"beta",9,11.864352591578,2.27996798163216,71.7161468650621,TRUE,1.11699999999973,FALSE,"adaptive",190
"p_hat",0.1,0.0855406506216716,0.0200404634657597,0.276976042535761,TRUE,1.11699999999973,FALSE,"adaptive",190
"n_iter",NA,180,145,201,NA,1.11699999999973,FALSE,"adaptive",190
"mu",100,110.54179148944,27.4126609654788,512.096234591042,TRUE,5.12699999999995,FALSE,"fixed",190
"alpha",1,1.10954116271851,0.831140804900393,1.50646701269899,TRUE,5.12699999999995,FALSE,"fixed",190
"beta",9,11.8574817185859,2.19934371298908,82.3877639186721,TRUE,5.12699999999995,FALSE,"fixed",190
"p_hat",0.1,0.0855663765595902,0.0178022187756664,0.288569702256184,TRUE,5.12699999999995,FALSE,"fixed",190
"n_iter",NA,1000,1000,1000,NA,5.12699999999995,FALSE,"fixed",190
"mu",100,19229.0646235458,7153.12950013614,50581.3112189179,FALSE,88.2060000000001,FALSE,"adaptive",191
"alpha",1,1.13369319837718,0.935042034593413,1.35836790600685,TRUE,88.2060000000001,FALSE,"adaptive",191
"beta",9,2222.25473356655,834.70151541638,5840.28833084118,FALSE,88.2060000000001,FALSE,"adaptive",191
"p_hat",0.1,0.000509894350771054,0.000195058924515138,0.00136615037350573,FALSE,88.2060000000001,FALSE,"adaptive",191
"n_iter",NA,20000,20000,20000,NA,88.2060000000001,FALSE,"adaptive",191
"mu",100,866.940349626101,561.427813504606,1319.47985486003,FALSE,5.98300000000017,FALSE,"fixed",191
"alpha",1,1.11372762275607,0.895972810594078,1.3497694674631,TRUE,5.98300000000017,FALSE,"fixed",191
"beta",9,97.5058460739851,61.0049947343914,167.924644776743,FALSE,5.98300000000017,FALSE,"fixed",191
"p_hat",0.1,0.0112931701183461,0.00732904280927304,0.0172344541680831,FALSE,5.98300000000017,FALSE,"fixed",191
"n_iter",NA,1000,1000,1000,NA,5.98300000000017,FALSE,"fixed",191
"mu",100,68.6602767151483,35.5441212675747,121.453779677957,TRUE,0.713000000000193,FALSE,"adaptive",192
"alpha",1,0.893061375971718,0.653249135226081,1.19641442245942,TRUE,0.713000000000193,FALSE,"adaptive",192
"beta",9,5.30374344781749,2.05291549734657,12.235137309489,TRUE,0.713000000000193,FALSE,"adaptive",192
"p_hat",0.1,0.14411642796031,0.080066801569709,0.258536707638405,TRUE,0.713000000000193,FALSE,"adaptive",192
"n_iter",NA,121,85,142,NA,0.713000000000193,FALSE,"adaptive",192
"mu",100,68.6412423157012,36.0351935066893,128.410840868976,TRUE,5.18600000000015,FALSE,"fixed",192
"alpha",1,0.893080067656386,0.64571918886623,1.20736900304847,TRUE,5.18600000000015,FALSE,"fixed",192
"beta",9,5.30191122732151,2.10247915743018,13.6421903432533,TRUE,5.18600000000015,FALSE,"fixed",192
"p_hat",0.1,0.144161633992994,0.0744795827753246,0.259290889053414,TRUE,5.18600000000015,FALSE,"fixed",192
"n_iter",NA,1000,1000,1000,NA,5.18600000000015,FALSE,"fixed",192
"mu",100,151.970384682642,19.1064117020617,1229.68155438015,TRUE,1.90599999999995,FALSE,"adaptive",193
"alpha",1,1.06470615233929,0.768890409770415,1.49292157416839,TRUE,1.90599999999995,FALSE,"adaptive",193
"beta",9,13.8712418738484,1.08332501138628,161.125019664851,TRUE,1.90599999999995,FALSE,"adaptive",193
"p_hat",0.1,0.071284805656293,0.008521469045716,0.398059441509166,TRUE,1.90599999999995,FALSE,"adaptive",193
"n_iter",NA,232,194,256,NA,1.90599999999995,FALSE,"adaptive",193
"mu",100,152.070713259085,16.7075118526884,1226.47794677308,TRUE,5.85999999999967,FALSE,"fixed",193
"alpha",1,1.06466948877637,0.742797412407631,1.50140665850948,TRUE,5.85999999999967,FALSE,"fixed",193
"beta",9,13.8805116687268,1.05823392996822,168.769245814466,TRUE,5.85999999999967,FALSE,"fixed",193
"p_hat",0.1,0.0712383127080303,0.00839439965055491,0.437674466051555,TRUE,5.85999999999967,FALSE,"fixed",193
"n_iter",NA,1000,1000,1000,NA,5.85999999999967,FALSE,"fixed",193
"mu",100,161.459113256605,19.7657578587356,1192.31787702777,TRUE,1.76499999999987,FALSE,"adaptive",194
"alpha",1,1.13916230435093,0.834705478764088,1.52855024736135,TRUE,1.76499999999987,FALSE,"adaptive",194
"beta",9,16.7260423885566,1.347794316049,172.166654882267,TRUE,1.76499999999987,FALSE,"adaptive",194
"p_hat",0.1,0.0637643018332268,0.00785027124430232,0.385387686627793,TRUE,1.76499999999987,FALSE,"adaptive",194
"n_iter",NA,247,199,268,NA,1.76499999999987,FALSE,"adaptive",194
"mu",100,161.564894026704,19.4583048027371,1416.43632788123,TRUE,5.85500000000002,FALSE,"fixed",194
"alpha",1,1.13917691269088,0.85259956183839,1.55338146246911,TRUE,5.85500000000002,FALSE,"fixed",194
"beta",9,16.7375425035945,1.37342539542226,224.242268842769,TRUE,5.85500000000002,FALSE,"fixed",194
"p_hat",0.1,0.0637240472462248,0.00685269163879288,0.402114164343983,TRUE,5.85500000000002,FALSE,"fixed",194
"n_iter",NA,1000,1000,1000,NA,5.85500000000002,FALSE,"fixed",194
"mu",100,91.5584553235807,28.4692125002118,300.557176089564,TRUE,0.907999999999902,FALSE,"adaptive",195
"alpha",1,1.17940451748604,0.863389160060902,1.6151798265022,TRUE,0.907999999999902,FALSE,"adaptive",195
"beta",9,9.61380708207863,2.1270413385797,43.6849998111137,TRUE,0.907999999999902,FALSE,"adaptive",195
"p_hat",0.1,0.10927280602315,0.0309585923172403,0.317960519984396,TRUE,0.907999999999902,FALSE,"adaptive",195
"n_iter",NA,155,122,174,NA,0.907999999999902,FALSE,"adaptive",195
"mu",100,91.4948615570757,30.6442827053174,271.952759055398,TRUE,4.92399999999998,FALSE,"fixed",195
"alpha",1,1.17929251524799,0.881621084203842,1.61201347602871,TRUE,4.92399999999998,FALSE,"fixed",195
"beta",9,9.60563609033308,2.16059786809038,40.594886362893,TRUE,4.92399999999998,FALSE,"fixed",195
"p_hat",0.1,0.109346344178646,0.034827259782803,0.295317062388347,TRUE,4.92399999999998,FALSE,"fixed",195
"n_iter",NA,1000,1000,1000,NA,4.92399999999998,FALSE,"fixed",195
"mu",100,106.942628104829,32.1874437575667,431.911414296491,TRUE,1.17599999999993,FALSE,"adaptive",196
"alpha",1,1.067243737382,0.788764574146109,1.47530063857399,TRUE,1.17599999999993,FALSE,"adaptive",196
"beta",9,10.0189564379215,2.18993895076514,58.9681376663332,TRUE,1.17599999999993,FALSE,"adaptive",196
"p_hat",0.1,0.096267767179549,0.0226206455846424,0.284229802838237,TRUE,1.17599999999993,FALSE,"adaptive",196
"n_iter",NA,174,135,196,NA,1.17599999999993,FALSE,"adaptive",196
"mu",100,106.931891459022,31.5692198430899,380.626095638943,TRUE,5.45100000000002,FALSE,"fixed",196
"alpha",1,1.06728949955155,0.798248199520881,1.45176275386786,TRUE,5.45100000000002,FALSE,"fixed",196
"beta",9,10.0180285314157,2.08175455426474,51.5119071491651,TRUE,5.45100000000002,FALSE,"fixed",196
"p_hat",0.1,0.0962795561273064,0.0258350328174102,0.281893467686306,TRUE,5.45100000000002,FALSE,"fixed",196
"n_iter",NA,1000,1000,1000,NA,5.45100000000002,FALSE,"fixed",196
"mu",100,60.2826854036391,35.950932236336,96.4612190601641,FALSE,0.662000000000262,FALSE,"adaptive",197
"alpha",1,0.838472408386244,0.616748446506926,1.1674942903011,TRUE,0.662000000000262,FALSE,"adaptive",197
"beta",9,4.09312988610928,1.77135993200179,9.21291151861085,TRUE,0.662000000000262,FALSE,"adaptive",197
"p_hat",0.1,0.17002028110055,0.101944660537797,0.267101624350338,FALSE,0.662000000000262,FALSE,"adaptive",197
"n_iter",NA,108.5,78,130,NA,0.662000000000262,FALSE,"adaptive",197
"mu",100,60.2819709786044,35.5782247471548,96.0496573114428,FALSE,5.00599999999986,FALSE,"fixed",197
"alpha",1,0.838434922807896,0.610965924192917,1.14186616340275,TRUE,5.00599999999986,FALSE,"fixed",197
"beta",9,4.09284662644955,1.75485830512785,9.16662172576534,TRUE,5.00599999999986,FALSE,"fixed",197
"p_hat",0.1,0.170023738136418,0.106033182118775,0.267876521527736,FALSE,5.00599999999986,FALSE,"fixed",197
"n_iter",NA,1000,1000,1000,NA,5.00599999999986,FALSE,"fixed",197
"mu",100,56.6567471968267,35.786611592069,90.7365430967374,FALSE,0.617999999999938,FALSE,"adaptive",198
"alpha",1,0.654231554596056,0.473677246918669,0.943575824115947,FALSE,0.617999999999938,FALSE,"adaptive",198
"beta",9,3.53413453908596,1.70240012862656,8.21196203589409,FALSE,0.617999999999938,FALSE,"adaptive",198
"p_hat",0.1,0.156202094077435,0.0977801494711311,0.232752465264622,TRUE,0.617999999999938,FALSE,"adaptive",198
"n_iter",NA,103,72,125,NA,0.617999999999938,FALSE,"adaptive",198
"mu",100,56.6608000258485,36.4858929133762,84.4364014751911,FALSE,5.24399999999969,FALSE,"fixed",198
"alpha",1,0.654268577161423,0.466661569644038,0.927344783245149,FALSE,5.24399999999969,FALSE,"fixed",198
"beta",9,3.5344750179952,1.7775116989392,7.04977016379403,FALSE,5.24399999999969,FALSE,"fixed",198
"p_hat",0.1,0.156196855285662,0.102511342527739,0.228040660083875,FALSE,5.24399999999969,FALSE,"fixed",198
"n_iter",NA,1000,1000,1000,NA,5.24399999999969,FALSE,"fixed",198
"mu",100,162.205150782659,27.6783732372524,1261.80801160195,TRUE,2.01800000000003,FALSE,"adaptive",199
"alpha",1,1.015176920822,0.749144190802392,1.35369540176462,TRUE,2.01800000000003,FALSE,"adaptive",199
